utc_offset_seconds,generationtime_ms,latitude,longitude,elevation,hourly.relativehumidity_2m,hourly.time,hourly.temperature_2m,hourly.snow_height,hourly.freezinglevel_height,hourly.dewpoint_2m,hourly.pressure_msl,hourly.precipitation,hourly.apparent_temperature,hourly.weathercode,hourly_units.relativehumidity_2m,hourly_units.time,hourly_units.dewpoint_2m,hourly_units.snow_height,hourly_units.freezinglevel_height,hourly_units.temperature_2m,hourly_units.pressure_msl,hourly_units.precipitation,hourly_units.weathercode,hourly_units.apparent_temperature
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T00:00,9.2,0,1601,8.3,1003.1,1.11,7.5,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T01:00,9.2,0,1624,8.3,1002.1,0.46,7.7,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T02:00,9,0,1582,8,1002.1,0.26,7.4,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T03:00,8.9,0,1579,8,1002.1,0.1,7.1,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T04:00,8.9,0,1602,8,1001.6,0.35,7.2,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T05:00,8.6,0,1595,7.7,1000.6,0.16,7,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-02T06:00,8.5,0,1612,7.4,1001.1,0.04,7,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-02T07:00,8.4,0,1607,6.5,1001.1,0.01,6.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,83,2021-11-02T08:00,9.3,0,1564,6.6,1001.1,0,8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,84,2021-11-02T09:00,9.7,0,1556,7.1,1001.1,0,8.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-02T10:00,8.4,0,1607,6.5,1001.1,0,6.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,83,2021-11-02T11:00,9.3,0,1564,6.6,1001.1,0,8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,84,2021-11-02T12:00,9.7,0,1556,7.1,1001.1,0,8.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,85,2021-11-02T13:00,9.7,0,1583,7.2,1001.1,0,8.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,80,2021-11-02T14:00,10.5,0,1584,7.3,1000.6,0,9.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,76,2021-11-02T15:00,11,0,1508,6.9,1001.1,0,9.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,78,2021-11-02T16:00,10.8,0,1466,7.1,1001.1,0,9.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,83,2021-11-02T17:00,10,0,1498,7.2,1001.6,0,9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,87,2021-11-02T18:00,9.3,0,1531,7.2,1001.6,0,8.2,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,92,2021-11-02T19:00,8.3,0,1471,7,1001.6,0,7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-02T20:00,8,0,1493,6.9,1002.1,0,6.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-02T21:00,8.1,0,1443,6.9,1002.1,0.13,6.8,80,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T22:00,7.8,0,1432,6.9,1002.1,0,6.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,95,2021-11-02T23:00,7.2,0,1465,6.3,1002.6,0,5.6,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-03T00:00,6.7,0,1391,5.8,1002.6,0,5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-03T01:00,6.5,0,1423,5.5,1002.6,0,4.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-03T02:00,6.4,0,1412,5.5,1003.1,0,4.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,95,2021-11-03T03:00,6.3,0,1355,5.5,1003.1,0,4.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,96,2021-11-03T04:00,6.1,0,1370,5.4,1003.1,0,4.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,97,2021-11-03T05:00,5.6,0,1383,5.1,1003.1,0,3.7,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,97,2021-11-03T06:00,5.2,0,1411,4.7,1003.6,0,3.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,97,2021-11-03T07:00,5.2,0,1394,4.8,1004.1,0,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,95,2021-11-03T08:00,5.8,0,1365,5,1004.6,0,3.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,92,2021-11-03T09:00,6.7,0,1337,5.4,1005.1,0,4.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,86,2021-11-03T10:00,7.9,0,1339,5.7,1005.1,0,6.1,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,80,2021-11-03T11:00,9,0,1330,5.7,1005.6,0,7.1,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,74,2021-11-03T12:00,9.8,0,1328,5.3,1005.6,0,8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,69,2021-11-03T13:00,10.3,0,1385,5,1005.1,0,8.3,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,67,2021-11-03T14:00,10.7,0,1606,4.8,1004.6,0,8.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,66,2021-11-03T15:00,10.7,0,1629,4.7,1004.6,0,8.3,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,69,2021-11-03T16:00,10.2,0,1696,4.7,1004.1,0,8.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,77,2021-11-03T17:00,9,0,1726,5.1,1004.6,0,7,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,82,2021-11-03T18:00,8,0,1734,5.1,1004.6,0,5.9,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,84,2021-11-03T19:00,7.5,0,1771,4.9,1005.1,0,5.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,85,2021-11-03T20:00,7.1,0,1793,4.8,1005.1,0,5.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,86,2021-11-03T21:00,6.9,0,1854,4.7,1004.6,0,4.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,87,2021-11-03T22:00,6.5,0,1889,4.5,1004.6,0,4.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-03T23:00,6.2,0,1914,4.4,1004.1,0,3.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,89,2021-11-04T00:00,6,0,1989,4.2,1003.6,0,3.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,89,2021-11-04T01:00,5.9,0,2010,4.2,1003.6,0,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-04T02:00,6.1,0,2056,4.2,1003.1,0,3.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,87,2021-11-04T03:00,6.2,0,2094,4.3,1002.1,0,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-04T04:00,6.3,0,2106,4.4,1001.6,0,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-04T05:00,6.3,0,1998,4.5,1001.1,0,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,89,2021-11-04T06:00,6.4,0,1801,4.7,1000.6,0.05,3.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,89,2021-11-04T07:00,6.4,0,1815,4.8,999.6,0.01,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,91,2021-11-04T08:00,6.4,0,1821,5.1,999.1,0.96,3.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,92,2021-11-04T09:00,6.6,0,1905,5.4,998.6,2.35,3.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-04T10:00,6.8,0,2011,5.8,997.6,3.08,3.6,63,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-04T11:00,7,0,1956,6,998.7,1.98,3.8,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-04T12:00,7.3,0,1973,6.2,998.2,1.63,4.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,92,2021-11-04T13:00,7.5,0,1975,6.3,997.7,1.71,4.5,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-04T14:00,7.4,0,1884,6.4,997.2,2.13,4.6,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-04T15:00,7.5,0,1790,6.5,997.7,2.95,5.2,63,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-04T16:00,7.5,0,1655,6.5,998.2,2.91,5.2,63,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-04T17:00,7.6,0,1554,6.7,998.2,2.55,5.4,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,95,2021-11-04T18:00,7.7,0,1497,7,999.3,3.02,5.8,63,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,96,2021-11-04T19:00,8,0,1540,7.4,1000.3,2.63,6.3,63,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,91,2021-11-04T20:00,8.9,0,1501,7.6,1000.8,2.55,5.8,63,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,91,2021-11-04T21:00,8.9,0,1522,7.6,1002.3,1.59,5.8,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,89,2021-11-04T22:00,8.7,0,1406,7,1003.8,1.22,5.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-04T23:00,8.6,0,1436,6.7,1005.3,1.03,5.2,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,86,2021-11-05T00:00,8.5,0,1426,6.4,1006.8,0.43,5.1,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,83,2021-11-05T01:00,8.3,0,1430,5.5,1008.3,0,4.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,87,2021-11-05T02:00,8.1,0,1388,6,1009.8,0,4.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,85,2021-11-05T03:00,7.7,0,1387,5.4,1010.8,0,4.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-05T04:00,7.1,0,1366,5.3,1011.8,0,4.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,92,2021-11-05T05:00,7,0,1385,5.8,1012.8,0,4.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,92,2021-11-05T06:00,7,0,1423,5.9,1013.8,0,4.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,91,2021-11-05T07:00,6.7,0,1364,5.3,1014.8,0,3.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,89,2021-11-05T08:00,6.3,0,1401,4.6,1016.3,0,3.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,87,2021-11-05T09:00,6.7,0,1363,4.7,1016.8,0,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,83,2021-11-05T10:00,7.6,0,1394,5,1017.3,0,4.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,79,2021-11-05T11:00,8.6,0,1319,5.1,1018.3,0,5.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,74,2021-11-05T12:00,9.3,0,1221,4.9,1018.3,0.01,5.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,74,2021-11-05T13:00,9.4,0,1253,5.1,1018.3,0,6.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,75,2021-11-05T14:00,9.6,0,1248,5.3,1018.3,0,6.6,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,76,2021-11-05T15:00,9.6,0,1260,5.6,1018.8,0,6.8,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,77,2021-11-05T16:00,9.5,0,1299,5.7,1018.8,0,6.7,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,78,2021-11-05T17:00,9.2,0,1354,5.5,1019.3,0.01,6.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,78,2021-11-05T18:00,8.8,0,1426,5.1,1019.9,0.01,5.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,78,2021-11-05T19:00,8.3,0,1504,4.7,1020.4,0.01,5.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,80,2021-11-05T20:00,8,0,1523,4.7,1020.9,0,4.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,82,2021-11-05T21:00,7.8,0,1525,4.9,1020.9,0,4.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,84,2021-11-05T22:00,7.7,0,1539,5.3,1021.4,0,4.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,86,2021-11-05T23:00,7.8,0,1577,5.7,1021.4,0.01,4.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-06T00:00,8,0,1628,6.2,1021.4,0.01,5.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,90,2021-11-06T01:00,8.3,0,1680,6.8,1021.9,0.01,5.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,91,2021-11-06T02:00,8.5,0,1692,7.2,1021.9,0.04,5.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,92,2021-11-06T03:00,8.6,0,1691,7.5,1022.4,0.04,6.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-06T04:00,8.8,0,1693,7.7,1022.9,0.04,6.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-06T05:00,8.8,0,1706,7.7,1023.4,0,6.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,92,2021-11-06T06:00,8.8,0,1722,7.5,1023.9,0,6.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,90,2021-11-06T07:00,8.8,0,1748,7.2,1024.4,0,6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-06T08:00,8.8,0,1777,6.9,1024.9,0,6,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,86,2021-11-06T09:00,8.9,0,1811,6.6,1025.4,0,6,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,82,2021-11-06T10:00,9.2,0,1825,6.3,1025.4,0,6.1,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,79,2021-11-06T11:00,9.6,0,1792,6.1,1025.4,0,6.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,75,2021-11-06T12:00,10.3,0,1734,6.1,1025.4,0,6.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,71,2021-11-06T13:00,10.9,0,1653,5.9,1024.9,0,7.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,70,2021-11-06T14:00,11,0,1583,5.7,1024.4,0,7.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,69,2021-11-06T15:00,10.9,0,1508,5.5,1024.4,0,7.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,69,2021-11-06T16:00,10.6,0,1476,5.3,1023.9,0,7.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,70,2021-11-06T17:00,10.3,0,1553,5.1,1023.4,0,7.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,72,2021-11-06T18:00,9.8,0,1686,5,1023.4,0,6.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,74,2021-11-06T19:00,9.3,0,1840,4.9,1022.9,0,5.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,75,2021-11-06T20:00,9,0,1888,4.8,1022.4,0.05,5.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,75,2021-11-06T21:00,8.9,0,1910,4.8,1021.9,0.05,5.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,76,2021-11-06T22:00,8.7,0,1967,4.7,1020.9,0.05,5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,77,2021-11-06T23:00,8.6,0,2070,4.7,1020.4,0.02,4.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,77,2021-11-07T00:00,8.4,0,2200,4.7,1019.9,0.02,4.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,78,2021-11-07T01:00,8.3,0,2338,4.7,1018.8,0.02,4.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,78,2021-11-07T02:00,8.3,0,2390,4.7,1017.8,0.01,4.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,78,2021-11-07T03:00,8.3,0,2414,4.8,1016.8,0.01,4.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,79,2021-11-07T04:00,8.4,0,2404,5,1015.8,0.01,4.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,80,2021-11-07T05:00,8.4,0,2348,5.1,1015.3,0.65,4.2,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,81,2021-11-07T06:00,8.5,0,2260,5.4,1014.8,0.65,4.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,81,2021-11-07T07:00,8.6,0,2166,5.6,1013.8,0.65,4.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,87,2021-11-07T08:00,8.7,0,1273,6.7,1018.2,0.08,5.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,84,2021-11-07T09:00,8.8,0,1284,6.3,1018.7,0.08,5.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,79,2021-11-07T10:00,9.1,0,1298,5.7,1019.7,0.08,5.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,75,2021-11-07T11:00,9.4,0,1279,5.1,1020.2,0,5.3,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,69,2021-11-07T12:00,9.8,0,1255,4.4,1020.2,0,5.5,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,64,2021-11-07T13:00,10.2,0,1227,3.7,1020.2,0,5.8,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,63,2021-11-07T14:00,10.2,0,1217,3.5,1020.7,0,5.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,63,2021-11-07T15:00,10.1,0,1212,3.5,1020.7,0,5.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,65,2021-11-07T16:00,9.7,0,1202,3.5,1021.2,0,5.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,68,2021-11-07T17:00,9.3,0,1188,3.6,1021.7,0,5.5,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,72,2021-11-07T18:00,8.6,0,1171,3.8,1022.2,0,5,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,76,2021-11-07T19:00,7.9,0,1152,3.9,1022.7,0,4.4,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,77,2021-11-07T20:00,7.6,0,1145,3.8,1022.7,0,4.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
